keywords,year,id,_title,_authors,_abstract,_origin_path,_display_path_to_pdf,_path_to_pdf
None,2007,7067,Graph Connectivity Measures for Unsupervised Word Sense Disambiguation,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/272.pdf,data/fulltext/pdf/2007/7067.pdf,../vikus-viewer/data/fulltext/pdf/2007/7067.pdf
None,2007,7068,Shallow Semantics for Coreference Resolution,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/273.pdf,data/fulltext/pdf/2007/7068.pdf,../vikus-viewer/data/fulltext/pdf/2007/7068.pdf
None,2007,7069,Subtree Mining for Question Classification Problem,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/274.pdf,data/fulltext/pdf/2007/7069.pdf,../vikus-viewer/data/fulltext/pdf/2007/7069.pdf
None,2007,7070,Natural Language Query Recommendation in Conversation Systems,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/275.pdf,data/fulltext/pdf/2007/7070.pdf,../vikus-viewer/data/fulltext/pdf/2007/7070.pdf
None,2007,7071,A Dual-layer CRFs Based Joint Decoding Method for Cascaded Segmentation and Labeling Tasks,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/276.pdf,data/fulltext/pdf/2007/7071.pdf,../vikus-viewer/data/fulltext/pdf/2007/7071.pdf
None,2007,7072,Database-Text Alignment via Structured Multilabel Classification,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/277.pdf,data/fulltext/pdf/2007/7072.pdf,../vikus-viewer/data/fulltext/pdf/2007/7072.pdf
None,2007,7073,Dances with Words,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/278.pdf,data/fulltext/pdf/2007/7073.pdf,../vikus-viewer/data/fulltext/pdf/2007/7073.pdf
None,2007,7074,Word Sense Disambiguation with Spreading Activation Networks Generated from Thesauri,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/279.pdf,data/fulltext/pdf/2007/7074.pdf,../vikus-viewer/data/fulltext/pdf/2007/7074.pdf
None,2007,7075,Morphological Annotation of a Large Spontaneous Speech Corpus in Japanese,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/280.pdf,data/fulltext/pdf/2007/7075.pdf,../vikus-viewer/data/fulltext/pdf/2007/7075.pdf
None,2007,7076,Speaker-Invariant Features for Automatic Speech Recognition,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/281.pdf,data/fulltext/pdf/2007/7076.pdf,../vikus-viewer/data/fulltext/pdf/2007/7076.pdf
None,2007,7077,Correlation Clustering for Crosslingual Link Detection,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/282.pdf,data/fulltext/pdf/2007/7077.pdf,../vikus-viewer/data/fulltext/pdf/2007/7077.pdf
None,2007,7078,A Hybrid Ontology Directed Feedback Selection Algorithm for Supporting Creative Problem Solving Dialogues,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/283.pdf,data/fulltext/pdf/2007/7078.pdf,../vikus-viewer/data/fulltext/pdf/2007/7078.pdf
None,2007,7079,Simple Training of Dependency Parsers via Structured Boosting,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/284.pdf,data/fulltext/pdf/2007/7079.pdf,../vikus-viewer/data/fulltext/pdf/2007/7079.pdf
None,2007,7080,One Class per Named Entity: Exploiting Unlabeled Text for Named Entity Recognition,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/285.pdf,data/fulltext/pdf/2007/7080.pdf,../vikus-viewer/data/fulltext/pdf/2007/7080.pdf
None,2007,7081,A Privacy-Sensitive Approach to Modeling Multi-Person Conversations,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/286.pdf,data/fulltext/pdf/2007/7081.pdf,../vikus-viewer/data/fulltext/pdf/2007/7081.pdf
None,2007,7082,Multi-Document Summarization by Maximizing Informative Content-Words,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/287.pdf,data/fulltext/pdf/2007/7082.pdf,../vikus-viewer/data/fulltext/pdf/2007/7082.pdf
None,2007,7083,Ambiguous Part-of-Speech Tagging for Improving Accuracy and Domain Portability of Syntactic Parsers,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/288.pdf,data/fulltext/pdf/2007/7083.pdf,../vikus-viewer/data/fulltext/pdf/2007/7083.pdf
None,2007,7084,Automatic Acquisition of Context-Specific Lexical Paraphrases,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/289.pdf,data/fulltext/pdf/2007/7084.pdf,../vikus-viewer/data/fulltext/pdf/2007/7084.pdf
None,2007,7085,Learning Question Paraphrases for QA from Encarta Logs,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/290.pdf,data/fulltext/pdf/2007/7085.pdf,../vikus-viewer/data/fulltext/pdf/2007/7085.pdf
None,2007,7086,Detecting Stochastically Scheduled Activities in Video,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/291.pdf,data/fulltext/pdf/2007/7086.pdf,../vikus-viewer/data/fulltext/pdf/2007/7086.pdf
None,2007,7087,A Heuristic Search Approach to Planning with Temporally Extended Preferences,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/292.pdf,data/fulltext/pdf/2007/7087.pdf,../vikus-viewer/data/fulltext/pdf/2007/7087.pdf
None,2007,7088,Waiting and Relocation Strategies in Online Stochastic Vehicle Routing,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/293.pdf,data/fulltext/pdf/2007/7088.pdf,../vikus-viewer/data/fulltext/pdf/2007/7088.pdf
None,2007,7089,Coalitions in Action Logic,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/294.pdf,data/fulltext/pdf/2007/7089.pdf,../vikus-viewer/data/fulltext/pdf/2007/7089.pdf
None,2007,7090,Fast Planning with Iterative Macros,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/295.pdf,data/fulltext/pdf/2007/7090.pdf,../vikus-viewer/data/fulltext/pdf/2007/7090.pdf
None,2007,7091,Planning for Gene Regulatory Network Intervention,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/296.pdf,data/fulltext/pdf/2007/7091.pdf,../vikus-viewer/data/fulltext/pdf/2007/7091.pdf
None,2007,7092,Long-Distance Mutual Exclusion for Propositional Planning,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/297.pdf,data/fulltext/pdf/2007/7092.pdf,../vikus-viewer/data/fulltext/pdf/2007/7092.pdf
None,2007,7093,Towards an Integration of Golog and Planning,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/298.pdf,data/fulltext/pdf/2007/7093.pdf,../vikus-viewer/data/fulltext/pdf/2007/7093.pdf
None,2007,7094,When is Temporal Planning Really Temporal?,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/299.pdf,data/fulltext/pdf/2007/7094.pdf,../vikus-viewer/data/fulltext/pdf/2007/7094.pdf
None,2007,7095,Topological Value Iteration Algorithm for Markov Decision Processes,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/300.pdf,data/fulltext/pdf/2007/7095.pdf,../vikus-viewer/data/fulltext/pdf/2007/7095.pdf
None,2007,7096,Automatic Synthesis of New Behaviors from a Library of Available Behaviors,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/301.pdf,data/fulltext/pdf/2007/7096.pdf,../vikus-viewer/data/fulltext/pdf/2007/7096.pdf
None,2007,7097,Planning with Goal Utility Dependencies,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/302.pdf,data/fulltext/pdf/2007/7097.pdf,../vikus-viewer/data/fulltext/pdf/2007/7097.pdf
None,2007,7098,A Decision-Theoretic Model of Assistance,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/303.pdf,data/fulltext/pdf/2007/7098.pdf,../vikus-viewer/data/fulltext/pdf/2007/7098.pdf
None,2007,7099,Transferring Learned Control-Knowledge between Planners,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/304.pdf,data/fulltext/pdf/2007/7099.pdf,../vikus-viewer/data/fulltext/pdf/2007/7099.pdf
None,2007,7100,Decidable Reasoning in a Modified Situation Calculus,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/305.pdf,data/fulltext/pdf/2007/7100.pdf,../vikus-viewer/data/fulltext/pdf/2007/7100.pdf
None,2007,7101,Reducing Accidental Complexity in Planning Problems,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/306.pdf,data/fulltext/pdf/2007/7101.pdf,../vikus-viewer/data/fulltext/pdf/2007/7101.pdf
None,2007,7102,Planning via Petri Net Unfolding,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/307.pdf,data/fulltext/pdf/2007/7102.pdf,../vikus-viewer/data/fulltext/pdf/2007/7102.pdf
None,2007,7103,Detecting Changes in Unlabeled Data Streams Using Martingale,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/308.pdf,data/fulltext/pdf/2007/7103.pdf,../vikus-viewer/data/fulltext/pdf/2007/7103.pdf
None,2007,7104,SAT Encodings of State-Space Reachability Problems in Numeric Domains,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/309.pdf,data/fulltext/pdf/2007/7104.pdf,../vikus-viewer/data/fulltext/pdf/2007/7104.pdf
None,2007,7105,Constraint Partitioning for Solving Planning Problems with Trajectory Constraints and Goal Preferences,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/310.pdf,data/fulltext/pdf/2007/7105.pdf,../vikus-viewer/data/fulltext/pdf/2007/7105.pdf
None,2007,7106,Observation Reduction for Strong Plans,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/311.pdf,data/fulltext/pdf/2007/7106.pdf,../vikus-viewer/data/fulltext/pdf/2007/7106.pdf
None,2007,7107,The Role of Macros in Tractable Planning over Causal Graphs,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/312.pdf,data/fulltext/pdf/2007/7107.pdf,../vikus-viewer/data/fulltext/pdf/2007/7107.pdf
None,2007,7108,Factored Planning Using Decomposition Trees,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/313.pdf,data/fulltext/pdf/2007/7108.pdf,../vikus-viewer/data/fulltext/pdf/2007/7108.pdf
None,2007,7109,Property Persistence in the Situation Calculus,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/314.pdf,data/fulltext/pdf/2007/7109.pdf,../vikus-viewer/data/fulltext/pdf/2007/7109.pdf
None,2007,7110,Fast (Incremental) Algorithms for Useful Classes of Simple Temporal Problems with Preferences,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/315.pdf,data/fulltext/pdf/2007/7110.pdf,../vikus-viewer/data/fulltext/pdf/2007/7110.pdf
None,2007,7111,Handling Alternative Activities in Resource-Constrained Project Scheduling Problems,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/316.pdf,data/fulltext/pdf/2007/7111.pdf,../vikus-viewer/data/fulltext/pdf/2007/7111.pdf
None,2007,7112,Planning for Temporally Extended Goals as Propositional Satisfiability,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/317.pdf,data/fulltext/pdf/2007/7112.pdf,../vikus-viewer/data/fulltext/pdf/2007/7112.pdf
None,2007,7113,A Hybridized Planner for Stochastic Domains,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/318.pdf,data/fulltext/pdf/2007/7113.pdf,../vikus-viewer/data/fulltext/pdf/2007/7113.pdf
None,2007,7114,Performance Analysis of Online Anticipatory Algorithms for Large Multistage Stochastic Integer Programs,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/319.pdf,data/fulltext/pdf/2007/7114.pdf,../vikus-viewer/data/fulltext/pdf/2007/7114.pdf
None,2007,7115,Generalizing Temporal Controllability,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/320.pdf,data/fulltext/pdf/2007/7115.pdf,../vikus-viewer/data/fulltext/pdf/2007/7115.pdf
None,2007,7116,An Extension to Conformant Planning Using Logic Programming,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/321.pdf,data/fulltext/pdf/2007/7116.pdf,../vikus-viewer/data/fulltext/pdf/2007/7116.pdf
None,2007,7117,Average-Reward Decentralized Markov Decision Processes,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/322.pdf,data/fulltext/pdf/2007/7117.pdf,../vikus-viewer/data/fulltext/pdf/2007/7117.pdf
None,2007,7118,Graph Decomposition for Efficient Multi-Robot Path Planning,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/323.pdf,data/fulltext/pdf/2007/7118.pdf,../vikus-viewer/data/fulltext/pdf/2007/7118.pdf
None,2007,7119,Memory-Bounded Dynamic Programming for DEC-POMDPs,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/324.pdf,data/fulltext/pdf/2007/7119.pdf,../vikus-viewer/data/fulltext/pdf/2007/7119.pdf
None,2007,7120,Domain Independent Approaches for Finding Diverse Plans,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/325.pdf,data/fulltext/pdf/2007/7120.pdf,../vikus-viewer/data/fulltext/pdf/2007/7120.pdf
None,2007,7121,Planning under Risk and Knightian Uncertainty,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/326.pdf,data/fulltext/pdf/2007/7121.pdf,../vikus-viewer/data/fulltext/pdf/2007/7121.pdf
None,2007,7122,Progression of Situation Calculus Action Theories with Incomplete Information,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/327.pdf,data/fulltext/pdf/2007/7122.pdf,../vikus-viewer/data/fulltext/pdf/2007/7122.pdf
None,2007,7123,Relational Knowledge with Predictive State Representations,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/328.pdf,data/fulltext/pdf/2007/7123.pdf,../vikus-viewer/data/fulltext/pdf/2007/7123.pdf
None,2007,7124,Discriminative Learning of Beam-Search Heuristics for Planning,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/329.pdf,data/fulltext/pdf/2007/7124.pdf,../vikus-viewer/data/fulltext/pdf/2007/7124.pdf
None,2007,7125,Using Learned Policies in Heuristic-Search Planning,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/330.pdf,data/fulltext/pdf/2007/7125.pdf,../vikus-viewer/data/fulltext/pdf/2007/7125.pdf
None,2007,7126,Effective Control Knowledge Transfer through Learning Skill and Representation Hierarchies,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/331.pdf,data/fulltext/pdf/2007/7126.pdf,../vikus-viewer/data/fulltext/pdf/2007/7126.pdf
None,2007,7127,Image Modeling Using Tree Structured Conditional Random Fields,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/332.pdf,data/fulltext/pdf/2007/7127.pdf,../vikus-viewer/data/fulltext/pdf/2007/7127.pdf
None,2007,7128,Visually Tracking Football Games Based on TV Broadcasts,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/333.pdf,data/fulltext/pdf/2007/7128.pdf,../vikus-viewer/data/fulltext/pdf/2007/7128.pdf
None,2007,7129,Mediating between Qualitative and Quantitative Representations for Task-Orientated Human-Robot Interaction,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/334.pdf,data/fulltext/pdf/2007/7129.pdf,../vikus-viewer/data/fulltext/pdf/2007/7129.pdf
None,2007,7130,Fast Image Alignment Using Anytime Algorithms,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/335.pdf,data/fulltext/pdf/2007/7130.pdf,../vikus-viewer/data/fulltext/pdf/2007/7130.pdf
None,2007,7131,Learning to Walk through Imitation,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/336.pdf,data/fulltext/pdf/2007/7131.pdf,../vikus-viewer/data/fulltext/pdf/2007/7131.pdf
None,2007,7132,Dealing with Perception Errors in Multi-Robot System Coordination,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/337.pdf,data/fulltext/pdf/2007/7132.pdf,../vikus-viewer/data/fulltext/pdf/2007/7132.pdf
None,2007,7133,Team Programming in Golog under Partial Observability,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/338.pdf,data/fulltext/pdf/2007/7133.pdf,../vikus-viewer/data/fulltext/pdf/2007/7133.pdf
None,2007,7134,A New Approach for Stereo Matching in Autonomous Mobile Robot Applications,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/339.pdf,data/fulltext/pdf/2007/7134.pdf,../vikus-viewer/data/fulltext/pdf/2007/7134.pdf
None,2007,7135,Voronoi Random Fields: Extracting Topological Structure of Indoor Environments via Place Labeling,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/340.pdf,data/fulltext/pdf/2007/7135.pdf,../vikus-viewer/data/fulltext/pdf/2007/7135.pdf
None,2007,7136,Peripheral-Foveal Vision for Real-time Object Recognition and Tracking in Video,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/341.pdf,data/fulltext/pdf/2007/7136.pdf,../vikus-viewer/data/fulltext/pdf/2007/7136.pdf
None,2007,7137,Structure Inference for Bayesian Multisensory Perception and Tracking,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/342.pdf,data/fulltext/pdf/2007/7137.pdf,../vikus-viewer/data/fulltext/pdf/2007/7137.pdf
None,2007,7138,Fast Incremental Square Root Information Smoothing,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/343.pdf,data/fulltext/pdf/2007/7138.pdf,../vikus-viewer/data/fulltext/pdf/2007/7138.pdf
None,2007,7139,Optimal Multi-Sensor Based Multi Target Detection by Moving Sensors to the Maximal Clique in a Covering Graph,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/344.pdf,data/fulltext/pdf/2007/7139.pdf,../vikus-viewer/data/fulltext/pdf/2007/7139.pdf
None,2007,7140,Bayesian Tensor Inference for Sketch-Based Facial Photo Hallucination,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/345.pdf,data/fulltext/pdf/2007/7140.pdf,../vikus-viewer/data/fulltext/pdf/2007/7140.pdf
None,2007,7141,"Topological Mapping through Distributed, Passive Sensors",,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/346.pdf,data/fulltext/pdf/2007/7141.pdf,../vikus-viewer/data/fulltext/pdf/2007/7141.pdf
None,2007,7142,A Distributed Architecture for Symbolic Data Fusion,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/347.pdf,data/fulltext/pdf/2007/7142.pdf,../vikus-viewer/data/fulltext/pdf/2007/7142.pdf
None,2007,7143,Inferring Long-term User Properties Based on Users' Location History,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/348.pdf,data/fulltext/pdf/2007/7143.pdf,../vikus-viewer/data/fulltext/pdf/2007/7143.pdf
None,2007,7144,Co-Localization from Labeled and Unlabeled Data Using Graph Laplacian,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/349.pdf,data/fulltext/pdf/2007/7144.pdf,../vikus-viewer/data/fulltext/pdf/2007/7144.pdf
None,2007,7145,Feature Based Occupancy Grid Maps for Sonar Based Safe-Mapping,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/350.pdf,data/fulltext/pdf/2007/7145.pdf,../vikus-viewer/data/fulltext/pdf/2007/7145.pdf
None,2007,7146,"Probabilistic Mobile Manipulation in Dynamic Environments, with Application to Opening Doors",,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/351.pdf,data/fulltext/pdf/2007/7146.pdf,../vikus-viewer/data/fulltext/pdf/2007/7146.pdf
None,2007,7147,Efficient Failure Detection on Mobile Robots Using Particle Filters with Gaussian Process Proposals,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/352.pdf,data/fulltext/pdf/2007/7147.pdf,../vikus-viewer/data/fulltext/pdf/2007/7147.pdf
None,2007,7148,Loopy SAM,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/353.pdf,data/fulltext/pdf/2007/7148.pdf,../vikus-viewer/data/fulltext/pdf/2007/7148.pdf
None,2007,7149,Depth Estimation Using Monocular and Stereo Cues,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/354.pdf,data/fulltext/pdf/2007/7149.pdf,../vikus-viewer/data/fulltext/pdf/2007/7149.pdf
None,2007,7150,Efficient Planning of Informative Paths for Multiple Robots,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/355.pdf,data/fulltext/pdf/2007/7150.pdf,../vikus-viewer/data/fulltext/pdf/2007/7150.pdf
None,2007,7151,Color Learning on a Mobile Robot: Towards Full Autonomy under Changing Illumination,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/356.pdf,data/fulltext/pdf/2007/7151.pdf,../vikus-viewer/data/fulltext/pdf/2007/7151.pdf
None,2007,7152,"Online Speed Adaptation Using Supervised Learning for High-Speed, Off-Road Autonomous Driving",,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/357.pdf,data/fulltext/pdf/2007/7152.pdf,../vikus-viewer/data/fulltext/pdf/2007/7152.pdf
None,2007,7153,Instace-Based AMN Classification for Improved Object Recognition in 2D and 3D Laser Range Data,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/358.pdf,data/fulltext/pdf/2007/7153.pdf,../vikus-viewer/data/fulltext/pdf/2007/7153.pdf
None,2007,7154,MESH-Based Active Monte Carlo Recognition (MESH-AMCR),,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/359.pdf,data/fulltext/pdf/2007/7154.pdf,../vikus-viewer/data/fulltext/pdf/2007/7154.pdf
None,2007,7155,Common Sense Based Joint Training of Human Activity Recognizers,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/360.pdf,data/fulltext/pdf/2007/7155.pdf,../vikus-viewer/data/fulltext/pdf/2007/7155.pdf
None,2007,7156,Using a Mobile Robot for Cognitive Mapping,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/361.pdf,data/fulltext/pdf/2007/7156.pdf,../vikus-viewer/data/fulltext/pdf/2007/7156.pdf
None,2007,7157,AWA* — A Window Constrained Anytime Heuristic Search Algorithm,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/362.pdf,data/fulltext/pdf/2007/7157.pdf,../vikus-viewer/data/fulltext/pdf/2007/7157.pdf
None,2007,7158,GUNSAT: A Greedy Local Search Algorithm for Unsatisfiability,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/363.pdf,data/fulltext/pdf/2007/7158.pdf,../vikus-viewer/data/fulltext/pdf/2007/7158.pdf
None,2007,7159,Symmetry Breaking in Quantified Boolean Formulae,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/364.pdf,data/fulltext/pdf/2007/7159.pdf,../vikus-viewer/data/fulltext/pdf/2007/7159.pdf
None,2007,7160,Computational Aspects of Analyzing Social Network Dynamics,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/365.pdf,data/fulltext/pdf/2007/7160.pdf,../vikus-viewer/data/fulltext/pdf/2007/7160.pdf
None,2007,7161,A Machine Learning Approach for Statistical Software Testing,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/366.pdf,data/fulltext/pdf/2007/7161.pdf,../vikus-viewer/data/fulltext/pdf/2007/7161.pdf
None,2007,7162,Web Page Clustering Using Heuristic Search in the Web Graph,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/367.pdf,data/fulltext/pdf/2007/7162.pdf,../vikus-viewer/data/fulltext/pdf/2007/7162.pdf
None,2007,7163,Information-Theoretic Approaches to Branching in Search,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/368.pdf,data/fulltext/pdf/2007/7163.pdf,../vikus-viewer/data/fulltext/pdf/2007/7163.pdf
None,2007,7164,From Sampling to Model Counting,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/369.pdf,data/fulltext/pdf/2007/7164.pdf,../vikus-viewer/data/fulltext/pdf/2007/7164.pdf
None,2007,7165,Boosting a Complete Technique to Find MSS and MUS Thanks to a Local Search Oracle,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/370.pdf,data/fulltext/pdf/2007/7165.pdf,../vikus-viewer/data/fulltext/pdf/2007/7165.pdf
None,2007,7166,Characterizing the NP-PSPACE Gap in the Satisfiability Problem for Modal Logic,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/371.pdf,data/fulltext/pdf/2007/7166.pdf,../vikus-viewer/data/fulltext/pdf/2007/7166.pdf
None,2007,7167,Improving LRTA*(k),,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/372.pdf,data/fulltext/pdf/2007/7167.pdf,../vikus-viewer/data/fulltext/pdf/2007/7167.pdf
None,2007,7168,The Effect of Restarts on the Efficiency of Clause Learning,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/373.pdf,data/fulltext/pdf/2007/7168.pdf,../vikus-viewer/data/fulltext/pdf/2007/7168.pdf
None,2007,7169,Recent Progress in Heuristic Search: A Case Study of the Four-Peg Towers of Hanoi Problem,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/374.pdf,data/fulltext/pdf/2007/7169.pdf,../vikus-viewer/data/fulltext/pdf/2007/7169.pdf
None,2007,7170,Adaptive Genetic Algorithm with Mutation and Crossover Matrices,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/375.pdf,data/fulltext/pdf/2007/7170.pdf,../vikus-viewer/data/fulltext/pdf/2007/7170.pdf
None,2007,7171,Exploiting Inference Rules to Compute Lower Bounds for MAX-SAT Solving,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/376.pdf,data/fulltext/pdf/2007/7171.pdf,../vikus-viewer/data/fulltext/pdf/2007/7171.pdf
None,2007,7172,A Multiobjective Frontier Search Algorithm,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/377.pdf,data/fulltext/pdf/2007/7172.pdf,../vikus-viewer/data/fulltext/pdf/2007/7172.pdf
None,2007,7173,A Comparison of Time-Space Schemes for Graphical Models,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/378.pdf,data/fulltext/pdf/2007/7173.pdf,../vikus-viewer/data/fulltext/pdf/2007/7173.pdf
None,2007,7174,State Space Search for Risk-Averse Agents,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/379.pdf,data/fulltext/pdf/2007/7174.pdf,../vikus-viewer/data/fulltext/pdf/2007/7174.pdf
None,2007,7175,Building Structure into Local Search for SAT,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/380.pdf,data/fulltext/pdf/2007/7175.pdf,../vikus-viewer/data/fulltext/pdf/2007/7175.pdf
None,2007,7176,Near-Optimal Anytime Coalition Structure Generation,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/381.pdf,data/fulltext/pdf/2007/7176.pdf,../vikus-viewer/data/fulltext/pdf/2007/7176.pdf
None,2007,7177,Real-Time Heuristic Search with a Priority Queue,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/382.pdf,data/fulltext/pdf/2007/7177.pdf,../vikus-viewer/data/fulltext/pdf/2007/7177.pdf
None,2007,7178,Best-First Utility-Guided Search,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/383.pdf,data/fulltext/pdf/2007/7178.pdf,../vikus-viewer/data/fulltext/pdf/2007/7178.pdf
None,2007,7179,Dynamic Weighting A* Search-Based MAP Algorithm for Bayesian Networks,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/384.pdf,data/fulltext/pdf/2007/7179.pdf,../vikus-viewer/data/fulltext/pdf/2007/7179.pdf
None,2007,7180,The Fringe-Saving A* Search Algorithm - A Feasibility Study,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/385.pdf,data/fulltext/pdf/2007/7180.pdf,../vikus-viewer/data/fulltext/pdf/2007/7180.pdf
None,2007,7181,Using Graph Algebra to Optimize Neighborhood for Isometric Mapping,,abstract comes here,https://www.ijcai.org/Proceedings/07/Papers/386.pdf,data/fulltext/pdf/2007/7181.pdf,../vikus-viewer/data/fulltext/pdf/2007/7181.pdf
